2025-08-26 23:49:50,911 | INFO     | process_images:87 | Request unknown: Processing completed in 5.030s | /Users/apple/Desktop/Automation Dashboard API/routes/promptmap.py:87
2025-08-26 23:49:50,912 | DEBUG    | process_images:92 | Request unknown: Cleaned up temporary zip file | /Users/apple/Desktop/Automation Dashboard API/routes/promptmap.py:92
2025-08-26 23:49:50,912 | INFO     | process_images:94 | Request unknown: Successfully processed 1 folders | /Users/apple/Desktop/Automation Dashboard API/routes/promptmap.py:94
2025-08-27 01:05:57,281 | INFO     | process_images:57 | Request unknown: Processing images from file: input.zip | /Users/apple/Desktop/Automation Dashboard API/routes/promptmap.py:57
2025-08-27 01:05:57,284 | INFO     | process_images:65 | Request unknown: File size: 9553494 bytes, Content-Type: application/zip | /Users/apple/Desktop/Automation Dashboard API/routes/promptmap.py:65
2025-08-27 01:05:57,285 | DEBUG    | process_images:71 | Request unknown: Created temp directory: /var/folders/c1/ldxrmn552j738t4qrsd_czr40000gn/T/tmph8u29g48 | /Users/apple/Desktop/Automation Dashboard API/routes/promptmap.py:71
2025-08-27 01:05:57,285 | DEBUG    | process_images:75 | Request unknown: Saving uploaded file to: /var/folders/c1/ldxrmn552j738t4qrsd_czr40000gn/T/tmph8u29g48/uploaded.zip | /Users/apple/Desktop/Automation Dashboard API/routes/promptmap.py:75
2025-08-27 01:05:57,301 | INFO     | process_images:80 | Request unknown: File saved successfully, starting processing | /Users/apple/Desktop/Automation Dashboard API/routes/promptmap.py:80
2025-08-27 01:06:03,865 | INFO     | process_images:87 | Request unknown: Processing completed in 6.563s | /Users/apple/Desktop/Automation Dashboard API/routes/promptmap.py:87
2025-08-27 01:06:03,866 | DEBUG    | process_images:92 | Request unknown: Cleaned up temporary zip file | /Users/apple/Desktop/Automation Dashboard API/routes/promptmap.py:92
2025-08-27 01:06:03,866 | INFO     | process_images:94 | Request unknown: Successfully processed 1 folders | /Users/apple/Desktop/Automation Dashboard API/routes/promptmap.py:94
2025-08-27 01:25:41,320 | INFO     | process_images:57 | Request unknown: Processing images from file: input.zip | /Users/apple/Desktop/Automation Dashboard API/routes/promptmap.py:57
2025-08-27 01:25:41,322 | INFO     | process_images:65 | Request unknown: File size: 9553494 bytes, Content-Type: application/zip | /Users/apple/Desktop/Automation Dashboard API/routes/promptmap.py:65
2025-08-27 01:25:41,322 | DEBUG    | process_images:71 | Request unknown: Created temp directory: /var/folders/c1/ldxrmn552j738t4qrsd_czr40000gn/T/tmpbadae9n9 | /Users/apple/Desktop/Automation Dashboard API/routes/promptmap.py:71
2025-08-27 01:25:41,322 | DEBUG    | process_images:75 | Request unknown: Saving uploaded file to: /var/folders/c1/ldxrmn552j738t4qrsd_czr40000gn/T/tmpbadae9n9/uploaded.zip | /Users/apple/Desktop/Automation Dashboard API/routes/promptmap.py:75
2025-08-27 01:25:41,329 | INFO     | process_images:80 | Request unknown: File saved successfully, starting processing | /Users/apple/Desktop/Automation Dashboard API/routes/promptmap.py:80
2025-08-27 01:25:47,159 | INFO     | process_images:87 | Request unknown: Processing completed in 5.830s | /Users/apple/Desktop/Automation Dashboard API/routes/promptmap.py:87
2025-08-27 01:25:47,160 | DEBUG    | process_images:92 | Request unknown: Cleaned up temporary zip file | /Users/apple/Desktop/Automation Dashboard API/routes/promptmap.py:92
2025-08-27 01:25:47,160 | INFO     | process_images:94 | Request unknown: Successfully processed 1 folders | /Users/apple/Desktop/Automation Dashboard API/routes/promptmap.py:94
